group1,group2,meandiff,p-adj,lower,upper,reject
Ammonium_Chloride,Dimethylammonium_Iodide,-1.0776,-0.0,-1.2653,-0.8898,True
Ammonium_Chloride,Ethylammonium_Bromide,-0.2969,0.0,-0.4771,-0.1166,True
Ammonium_Chloride,Ethylammonium_Chloride,0.2861,0.0,0.1047,0.4675,True
Ammonium_Chloride,Ethylammonium_Iodide,-1.0237,-0.0,-1.203,-0.8445,True
Ammonium_Chloride,Formamidinium_Bromide,-0.5572,-0.0,-0.7795,-0.3349,True
Ammonium_Chloride,Formamidinium_Chloride,0.0102,1.0,-0.2121,0.2325,False
Ammonium_Chloride,Formamidinium_Iodide,-1.2493,-0.0,-1.4716,-1.027,True
Ammonium_Chloride,Guanidinium_Bromide,-0.4594,0.0,-0.6817,-0.2371,True
Ammonium_Chloride,Guanidinium_Chloride,0.047,1.0,-0.1817,0.2757,False
Ammonium_Chloride,Guanidinium_Iodide,-1.1593,-0.0,-1.3816,-0.937,True
Ammonium_Chloride,Hydrazinium_Bromide,-0.4409,-0.0,-0.6223,-0.2594,True
Ammonium_Chloride,Hydrazinium_Chloride,0.0479,1.0,-0.1341,0.23,False
Ammonium_Chloride,Hydrazinium_Iodide,-1.098,-0.0,-1.2794,-0.9165,True
Ammonium_Chloride,Hydroxylammonium_Bromide,-0.6639,-0.0,-0.8539,-0.4738,True
Ammonium_Chloride,Hydroxylammonium_Chloride,-0.2577,0.0001,-0.4505,-0.0649,True
Ammonium_Chloride,Hydroxylammonium_Iodide,-1.2635,-0.0,-1.4536,-1.0734,True
Ammonium_Chloride,Imidazolium_Bromide,-0.5469,-0.0,-0.7383,-0.3555,True
Ammonium_Chloride,Imidazolium_Chloride,-0.0513,1.0,-0.2413,0.1388,False
Ammonium_Chloride,Imidazolium_Iodide,-1.2599,-0.0,-1.4477,-1.0722,True
Ammonium_Chloride,Isopropylammonium_Bromide,-0.2505,0.0001,-0.4339,-0.0672,True
Ammonium_Chloride,Isopropylammonium_Chloride,0.3255,0.0,0.1397,0.5114,True
Ammonium_Chloride,Isopropylammonium_Iodide,-0.9547,-0.0,-1.1381,-0.7713,True
Ammonium_Chloride,Methylammonium_Bromide,-0.4225,-0.0,-0.6187,-0.2264,True
Ammonium_Chloride,Methylammonium_Chloride,0.094,0.9996,-0.104,0.2921,False
Ammonium_Chloride,Methylammonium_Iodide,-1.0989,-0.0,-1.2933,-0.9046,True
Ammonium_Chloride,Propylammonium_Bromide,-0.2041,0.0052,-0.3824,-0.0257,True
Ammonium_Chloride,Propylammonium_Chloride,0.3779,-0.0,0.1995,0.5563,True
Ammonium_Chloride,Propylammonium_Iodide,-0.9369,-0.0,-1.1148,-0.7589,True
Ammonium_Chloride,Tetramethylammonium_Bromide,-0.3003,0.0001,-0.5226,-0.078,True
Ammonium_Chloride,Tetramethylammonium_Chloride,0.2471,0.009,0.0248,0.4694,True
Ammonium_Chloride,Tetramethylammonium_Iodide,-1.0271,-0.0,-1.2638,-0.7903,True
Ammonium_Chloride,Trimethylammonium_Bromide,-0.3226,0.0,-0.5053,-0.1399,True
Ammonium_Chloride,Trimethylammonium_Chloride,0.2306,0.0006,0.0479,0.4133,True
Ammonium_Chloride,Trimethylammonium_Iodide,-1.051,-0.0,-1.2318,-0.8702,True
Ammonium_Iodide,Azetidinium_Bromide,0.659,-0.0,0.499,0.8189,True
Ammonium_Iodide,Azetidinium_Chloride,1.2059,-0.0,1.0457,1.3662,True
Ammonium_Iodide,Azetidinium_Iodide,-0.0505,1.0,-0.2101,0.1091,False
Ammonium_Iodide,Butylammonium_Bromide,0.7997,-0.0,0.5951,1.0043,True
Ammonium_Iodide,Butylammonium_Chloride,1.4443,-0.0,1.2397,1.6489,True
Ammonium_Iodide,Butylammonium_Iodide,0.0991,0.999,-0.1008,0.299,False
